CAGL0A00165g CAGL0A00187g
TDEL0B01070 TDEL0B01080
TDEL0B01080 TDEL0B01090
TDEL0B01090 TDEL0B01100
TDEL0B01100 TDEL0B01110
TDEL0B01110 TDEL0B01120
TDEL0B01120 TDEL0B01130
TDEL0B01130 TDEL0B01140
TDEL0B01140 TDEL0B01150
TDEL0B01150 TDEL0B01160
TDEL0B01160 TDEL0B01170
TDEL0B01170 TDEL0B01180
TDEL0B01180 TDEL0B01190
TDEL0B01190 TDEL0B01200
TDEL0B01200 TDEL0B01210
TDEL0B01210 TDEL0B01220
TDEL0B01220 TDEL0B01230
TDEL0B01230 TDEL0B01240
TDEL0B01240 TDEL0B01250
TDEL0B01250 TDEL0B01260
TDEL0B01260 TDEL0B01270
TDEL0B01270 TDEL0B01280
TDEL0B01280 TDEL0B01290
TDEL0B01290 TDEL0B01300
TDEL0B01300 TDEL0B01310
TDEL0B01310 TDEL0B01320
TDEL0B01320 TDEL0B01330
TDEL0B01330 TDEL0B01340
TDEL0B01340 TDEL0B01350
TDEL0B01350 TDEL0B01360
TDEL0B01360 TDEL0B01370
TDEL0B01370 TDEL0B01380
TDEL0B01380 TDEL0B01390
TDEL0B01390 TDEL0B01400
TDEL0B01400 TDEL0B01410
TDEL0B01410 TDEL0B01420
TDEL0B01420 TDEL0B01430
TDEL0B01430 TDEL0B01440
TDEL0B01440 TDEL0B01450
TDEL0B01450 TDEL0B01460
TDEL0B01460 TDEL0B01470
TDEL0B01470 TDEL0B01480
TDEL0B01480 TDEL0B01490
TDEL0B01490 TDEL0B01500
TDEL0B01500 TDEL0B01510
TDEL0B01510 TDEL0B01520
TDEL0B01520 TDEL0B01530
TDEL0B01530 TDEL0B01540
TDEL0B01540 TDEL0B01550
TDEL0B01550 TDEL0B01560
TDEL0B01560 TDEL0B01570
TDEL0B01570 TDEL0B01580
TDEL0B01580 TDEL0B01590
TDEL0B01590 TDEL0B01600
TDEL0B01600 TDEL0B01610
TDEL0B01610 TDEL0B01620
TDEL0B01620 TDEL0B01630
TDEL0B01630 TDEL0B01640
TDEL0B01640 TDEL0B01650
TDEL0B01650 TDEL0B01660
TDEL0B01660 TDEL0B01670
TDEL0B01670 TDEL0B01680
TDEL0B01680 TDEL0B01690
TDEL0B01690 TDEL0B01700
TDEL0B01700 TDEL0B01710
TDEL0B01710 TDEL0B01720
TDEL0B01720 TDEL0B01730
TDEL0B01730 TDEL0B01740
TDEL0B01740 TDEL0B01750
TDEL0B01750 TDEL0B01760
TDEL0B01760 TDEL0B01770
TDEL0B01770 TDEL0B01780 overlap
TDEL0B01780 TDEL0B01790
TDEL0B01790 TDEL0B01800
TDEL0B01800 TDEL0B01810
TDEL0B01810 TDEL0B01820
TDEL0B01820 TDEL0B01830
TDEL0B01830 TDEL0B01840
TDEL0B01840 TDEL0B01850
TDEL0B01850 TDEL0B01860
TDEL0B01860 TDEL0B01870
TDEL0B01870 TDEL0B01880
TDEL0B01880 TDEL0B01890
TDEL0B01890 TDEL0B01900
TDEL0B01900 TDEL0B01910
TDEL0B01910 TDEL0B01920
TDEL0B01920 TDEL0B01930
TDEL0B01930 TDEL0B01940
TDEL0B01940 TDEL0B01950
TDEL0B01950 TDEL0B01960
TDEL0B01960 TDEL0B01970
TDEL0B01970 TDEL0B01980
TDEL0B01980 TDEL0B01990
TDEL0B01990 TDEL0B02000
TDEL0B02000 TDEL0B02010
TDEL0B02010 TDEL0B02020
TDEL0B02020 TDEL0B02030
TDEL0B02030 TDEL0B02040
TDEL0B02040 TDEL0B02050
TDEL0B02050 TDEL0B02060
TDEL0B02060 TDEL0B02070
TDEL0B02070 TDEL0B02080
TDEL0B02080 TDEL0B02090
TDEL0B02090 TDEL0B02100
TDEL0B02100 TDEL0B02110
TDEL0B02110 TDEL0B02120
TDEL0B02120 TDEL0B02130
TDEL0B02130 TDEL0B02140 overlap
TDEL0B02140 TDEL0B02150
TDEL0B02150 TDEL0B02160
TDEL0B02160 TDEL0B02170
TDEL0B02170 TDEL0B02180
TDEL0B02180 TDEL0B02190
TDEL0B02190 TDEL0B02200
TDEL0B02200 TDEL0B02210
TDEL0B02210 TDEL0B02220
TDEL0B02220 TDEL0B02230
TDEL0B02230 TDEL0B02240
TDEL0B02240 TDEL0B02250
TDEL0B02250 TDEL0B02260
TDEL0B02260 TDEL0B02270
TDEL0B02270 TDEL0B02280
TDEL0B02280 TDEL0B02290
TDEL0B02290 TDEL0B02300
TDEL0B02300 TDEL0B02310
TDEL0B02310 TDEL0B02320
TDEL0B02320 TDEL0B02330
TDEL0B02330 TDEL0B02340
TDEL0B02340 TDEL0B02350
TDEL0B02350 TDEL0B02360
TDEL0B02360 TDEL0B02370
TDEL0B02370 TDEL0B02380
TDEL0B02380 TDEL0B02390
TDEL0B02390 TDEL0B02400
TDEL0B02400 TDEL0B02410
TDEL0B02410 TDEL0B02420
TDEL0B02420 TDEL0B02430
TDEL0B02430 TDEL0B02440
TDEL0B02440 TDEL0B02450
TDEL0B02450 TDEL0B02460
TDEL0B02460 TDEL0B02470
TDEL0B02470 TDEL0B02480
TDEL0B02480 TDEL0B02490
TDEL0B02490 TDEL0B02500
TDEL0B02500 TDEL0B02510
TDEL0B02510 TDEL0B02520
TDEL0B02520 TDEL0B02530
TDEL0B02530 TDEL0B02540
TDEL0B02540 TDEL0B02550
TDEL0B02550 TDEL0B02560
TDEL0B02560 TDEL0B02570
TDEL0B02570 TDEL0B02580
TDEL0B02580 TDEL0B02590
TDEL0B02590 TDEL0B02600
TDEL0B02600 TDEL0B02610
TDEL0B02610 TDEL0B02620
TDEL0B02620 TDEL0B02630
TDEL0B02630 TDEL0B02640
TDEL0B02640 TDEL0B02650
TDEL0B02650 TDEL0B02660
TDEL0B02660 TDEL0B02670
TDEL0B02670 TDEL0B02680
TDEL0B02680 TDEL0B02690
TDEL0B02690 TDEL0B02700
TDEL0B02700 TDEL0B02710
TDEL0B02710 TDEL0B02720
TDEL0B02720 TDEL0B02730
TDEL0B02730 TDEL0B02740
TDEL0B02740 TDEL0B02750
TDEL0B02750 TDEL0B02760
TDEL0B02760 TDEL0B02770
TDEL0B02770 TDEL0B02780
TDEL0B02780 TDEL0B02790
TDEL0B02790 TDEL0B02800
TDEL0B02800 TDEL0B02810
TDEL0B02810 TDEL0B02820
TDEL0B02820 TDEL0B02830
TDEL0B02830 TDEL0B02840
TDEL0B02840 TDEL0B02850
TDEL0B02850 TDEL0B02860
TDEL0B02860 TDEL0B02870
TDEL0B02870 TDEL0B02880
TDEL0B02880 TDEL0B02890
TDEL0B02890 TDEL0B02900
TDEL0B02900 TDEL0B02910
TDEL0B02910 TDEL0B02920
TDEL0B02920 TDEL0B02930
TDEL0B02930 TDEL0B02940
TDEL0B02940 TDEL0B02950
TDEL0B02950 TDEL0B02960
TDEL0B02960 TDEL0B02970
TDEL0B02970 TDEL0B02980
TDEL0B02980 TDEL0B02990
TDEL0B02990 TDEL0B03000
TDEL0B03000 TDEL0B03010
TDEL0B03010 TDEL0B03020
TDEL0B03020 TDEL0B03030
TDEL0B03030 TDEL0B03040
TDEL0B03040 TDEL0B03050
TDEL0B03050 TDEL0B03060
TDEL0B03060 TDEL0B03070
TDEL0B03070 TDEL0B03080
TDEL0B03080 TDEL0B03090
TDEL0B03090 TDEL0B03100
TDEL0B03100 TDEL0B03110
TDEL0B03110 TDEL0B03120 overlap
TDEL0B03120 TDEL0B03130 overlap
TDEL0B03130 TDEL0B03140
TDEL0B03140 TDEL0B03150
TDEL0B03150 TDEL0B03160
TDEL0B03160 TDEL0B03170
TDEL0B03170 TDEL0B03180
TDEL0B03180 TDEL0B03190
TDEL0B03190 TDEL0B03200
TDEL0B03200 TDEL0B03210
TDEL0B03210 TDEL0B03220
TDEL0B03220 TDEL0B03230
TDEL0B03230 TDEL0B03240
TDEL0B03240 TDEL0B03250
TDEL0B03250 TDEL0B03260
TDEL0B03260 TDEL0B03270
TDEL0B03270 TDEL0B03280
TDEL0B03280 TDEL0B03290
TDEL0B03290 TDEL0B03300
TDEL0B03300 TDEL0B03310
TDEL0B03310 TDEL0B03320
TDEL0B03320 TDEL0B03330
TDEL0B03330 TDEL0B03340
TDEL0B03340 TDEL0B03350
TDEL0B03350 TDEL0B03360
TDEL0B03360 TDEL0B03370
TDEL0B03370 TDEL0B03380
TDEL0B03380 TDEL0B03390
TDEL0B03390 TDEL0B03400
TDEL0B03400 TDEL0B03410
TDEL0B03410 TDEL0B03420
TDEL0B03420 TDEL0B03430
TDEL0B03430 TDEL0B03440
TDEL0B03440 TDEL0B03450
TDEL0B03450 TDEL0B03460
TDEL0B03460 TDEL0B03470
TDEL0B03470 TDEL0B03480
TDEL0B03480 TDEL0B03490
TDEL0B03490 TDEL0B03500
TDEL0B03500 TDEL0B03510
TDEL0B03510 TDEL0B03520
TDEL0B03520 TDEL0B03530
TDEL0B03530 TDEL0B03540
TDEL0B03540 TDEL0B03550
TDEL0B03550 TDEL0B03560
TDEL0B03560 TDEL0B03570
TDEL0B03570 TDEL0B03580
TDEL0B03580 TDEL0B03590
TDEL0B03590 TDEL0B03600
TDEL0B03600 TDEL0B03610
TDEL0B03610 TDEL0B03620
TDEL0B03620 TDEL0B03630
TDEL0B03630 TDEL0B03640
TDEL0B03640 TDEL0B03650
TDEL0B03650 TDEL0B03660
TDEL0B03660 TDEL0B03670
TDEL0B03670 TDEL0B03680
TDEL0B03680 TDEL0B03690
TDEL0B03690 TDEL0B03700
TDEL0B03700 TDEL0B03710
TDEL0B03710 TDEL0B03720
TDEL0B03720 TDEL0B03730
TDEL0B03730 TDEL0B03740
TDEL0B03740 TDEL0B03750
TDEL0B03750 TDEL0B03760
TDEL0B03760 TDEL0B03770
TDEL0B03770 TDEL0B03780
TDEL0B03780 TDEL0B03790
TDEL0B03790 TDEL0B03800
TDEL0B03800 TDEL0B03810
TDEL0B03810 TDEL0B03820
TDEL0B03820 TDEL0B03830
TDEL0B03830 TDEL0B03840
TDEL0B03840 TDEL0B03850
TDEL0B03850 TDEL0B03860
TDEL0B03860 TDEL0B03870
TDEL0B03870 TDEL0B03880
TDEL0B03880 TDEL0B03890
TDEL0B03890 TDEL0B03900
TDEL0B03900 TDEL0B03910
TDEL0B03910 TDEL0B03920
TDEL0B03920 TDEL0B03930
TDEL0B03930 TDEL0B03940
TDEL0B03940 TDEL0B03950
TDEL0B03950 TDEL0B03960
TDEL0B03960 TDEL0B03970
TDEL0B03970 TDEL0B03980
TDEL0B03980 TDEL0B03990
TDEL0B03990 TDEL0B04000
TDEL0B04000 TDEL0B04010
TDEL0B04010 TDEL0B04020
TDEL0B04020 TDEL0B04030
TDEL0B04030 TDEL0B04040
TDEL0B04040 TDEL0B04050
TDEL0B04050 TDEL0B04060
TDEL0B04060 TDEL0B04070
TDEL0B04070 TDEL0B04080
TDEL0B04080 TDEL0B04090
TDEL0B04090 TDEL0B04100
TDEL0B04100 TDEL0B04110
TDEL0B04110 TDEL0B04120
TDEL0B04120 TDEL0B04130
TDEL0B04130 TDEL0B04140
TDEL0B04140 TDEL0B04150
TDEL0B04150 TDEL0B04160
TDEL0B04160 TDEL0B04170
TDEL0B04170 TDEL0B04180
TDEL0B04180 TDEL0B04190
TDEL0B04190 TDEL0B04200
TDEL0B04200 TDEL0B04210
TDEL0B04210 TDEL0B04220
TDEL0B04220 TDEL0B04230
TDEL0B04230 TDEL0B04240
TDEL0B04240 TDEL0B04250
TDEL0B04250 TDEL0B04260
TDEL0B04260 TDEL0B04270
TDEL0B04270 TDEL0B04280
TDEL0B04280 TDEL0B04290
TDEL0B04290 TDEL0B04300
TDEL0B04300 TDEL0B04310
TDEL0B04310 TDEL0B04320
TDEL0B04320 TDEL0B04330
TDEL0B04330 TDEL0B04340
TDEL0B04340 TDEL0B04350
TDEL0B04350 TDEL0B04360
TDEL0B04360 TDEL0B04370
TDEL0B04370 TDEL0B04380
TDEL0B04380 TDEL0B04390
TDEL0B04390 TDEL0B04400
TDEL0B04400 TDEL0B04410
TDEL0B04410 TDEL0B04420
TDEL0B04420 TDEL0B04430
TDEL0B04430 TDEL0B04440
TDEL0B04440 TDEL0B04450
TDEL0B04450 TDEL0B04460
TDEL0B04460 TDEL0B04470
TDEL0B04470 TDEL0B04480
TDEL0B04480 TDEL0B04490
TDEL0B04490 TDEL0B04500
TDEL0B04500 TDEL0B04510
TDEL0B04510 TDEL0B04520
TDEL0B04520 TDEL0B04530
TDEL0B04530 TDEL0B04540
TDEL0B04540 TDEL0B04550
TDEL0B04550 TDEL0B04560
TDEL0B04560 TDEL0B04570
TDEL0B04570 TDEL0B04580
TDEL0B04580 TDEL0B04590
TDEL0B04590 TDEL0B04600
TDEL0B04600 TDEL0B04610
TDEL0B04610 TDEL0B04620
TDEL0B04620 TDEL0B04630
TDEL0B04630 TDEL0B04640
TDEL0B04640 TDEL0B04650
TDEL0B04650 TDEL0B04660
TDEL0B04660 TDEL0B04670
TDEL0B04670 TDEL0B04680
TDEL0B04680 TDEL0B04690
TDEL0B04690 TDEL0B04700
TDEL0B04700 TDEL0B04710
TDEL0B04710 TDEL0B04720
TDEL0B04720 TDEL0B04730
TDEL0B04730 TDEL0B04740
TDEL0B04740 TDEL0B04750
TDEL0B04750 TDEL0B04760
TDEL0B04760 TDEL0B04770
TDEL0B04770 TDEL0B04780
TDEL0B04780 TDEL0B04790
TDEL0B04790 TDEL0B04800
TDEL0B04800 TDEL0B04810
TDEL0B04810 TDEL0B04820
TDEL0B04820 TDEL0B04830
TDEL0B04830 TDEL0B04840
TDEL0B04840 TDEL0B04850
TDEL0B04850 TDEL0B04860
TDEL0B04860 TDEL0B04870
TDEL0B04870 TDEL0B04880
TDEL0B04880 TDEL0B04890
TDEL0B04890 TDEL0B04900
TDEL0B04900 TDEL0B04910
TDEL0B04910 TDEL0B04920
TDEL0B04920 TDEL0B04930
TDEL0B04930 TDEL0B04940
TDEL0B04940 TDEL0B04950
TDEL0B04950 TDEL0B04960
TDEL0B04960 TDEL0B04970
TDEL0B04970 TDEL0B04980
TDEL0B04980 TDEL0B04990
TDEL0B04990 TDEL0B05000
TDEL0B05000 TDEL0B05010
TDEL0B05010 TDEL0B05020
TDEL0B05020 TDEL0B05030
TDEL0B05030 TDEL0B05040
TDEL0B05040 TDEL0B05050
TDEL0B05050 TDEL0B05060
TDEL0B05060 TDEL0B05070
TDEL0B05070 TDEL0B05080
TDEL0B05080 TDEL0B05090
TDEL0B05090 TDEL0B05100
TDEL0B05100 TDEL0B05110
TDEL0B05110 TDEL0B05120
TDEL0B05120 TDEL0B05130
TDEL0B05130 TDEL0B05140
TDEL0B05140 TDEL0B05150
TDEL0B05150 TDEL0B05160
TDEL0B05160 TDEL0B05170
TDEL0B05170 TDEL0B05180
TDEL0B05180 TDEL0B05190
TDEL0B05190 TDEL0B05200
TDEL0B05200 TDEL0B05210
TDEL0B05210 TDEL0B05220
TDEL0B05220 TDEL0B05230
TDEL0B05230 TDEL0B05240
TDEL0B05240 TDEL0B05250
TDEL0B05250 TDEL0B05260
TDEL0B05260 TDEL0B05270
TDEL0B05270 TDEL0B05280
TDEL0B05280 TDEL0B05290
TDEL0B05290 TDEL0B05300
TDEL0B05300 TDEL0B05310
TDEL0B05310 TDEL0B05320
TDEL0B05320 TDEL0B05330
TDEL0B05330 TDEL0B05340
TDEL0B05340 TDEL0B05350
TDEL0B05350 TDEL0B05360
TDEL0B05360 TDEL0B05370
TDEL0B05370 TDEL0B05380
TDEL0B05380 TDEL0B05390
TDEL0B05390 TDEL0B05400
TDEL0B05400 TDEL0B05410
TDEL0B05410 TDEL0B05420
TDEL0B05420 TDEL0B05430
TDEL0B05430 TDEL0B05440
TDEL0B05440 TDEL0B05450
TDEL0B05450 TDEL0B05460
TDEL0B05460 TDEL0B05470
TDEL0B05470 TDEL0B05480
TDEL0B05480 TDEL0B05490
TDEL0B05490 TDEL0B05500
TDEL0B05500 TDEL0B05510
TDEL0B05510 TDEL0B05520
TDEL0B05520 TDEL0B05530
TDEL0B05530 TDEL0B05540
TDEL0B05540 TDEL0B05550
TDEL0B05550 TDEL0B05560
TDEL0B05560 TDEL0B05570
TDEL0B05570 TDEL0B05580
TDEL0B05580 TDEL0B05590
TDEL0B05590 TDEL0B05600
TDEL0B05600 TDEL0B05610
TDEL0B05610 TDEL0B05620
TDEL0B05620 TDEL0B05630
TDEL0B05630 TDEL0B05640
TDEL0B05640 TDEL0B05650
TDEL0B05650 TDEL0B05660
TDEL0B05660 TDEL0B05670
TDEL0B05670 TDEL0B05680
TDEL0B05680 TDEL0B05690
TDEL0B05690 TDEL0B05700
TDEL0B05700 TDEL0B05710
TDEL0B05710 TDEL0B05720
TDEL0B05720 TDEL0B05730
TDEL0B05730 TDEL0B05740
TDEL0B05740 TDEL0B05750
TDEL0B05750 TDEL0B05760
TDEL0B05760 TDEL0B05770
TDEL0B05770 TDEL0B05780
TDEL0B05780 TDEL0B05790
TDEL0B05790 TDEL0B05800
TDEL0B05800 TDEL0B05810
TDEL0B05810 TDEL0B05820
TDEL0B05820 TDEL0B05830
TDEL0B05830 TDEL0B05840
TDEL0B05840 TDEL0B05850
TDEL0B05850 TDEL0B05860
TDEL0B05860 TDEL0B05870
TDEL0B05870 TDEL0B05880
TDEL0B05880 TDEL0B05890
TDEL0B05890 TDEL0B05900
TDEL0B05900 TDEL0B05910
TDEL0B05910 TDEL0B05920
TDEL0B05920 TDEL0B05930
TDEL0B05930 TDEL0B05940
TDEL0B05940 TDEL0B05950
TDEL0B05950 TDEL0B05960
TDEL0B05960 TDEL0B05970
TDEL0B05970 TDEL0B05980
TDEL0B05980 TDEL0B05990
TDEL0B05990 TDEL0B06000
TDEL0B06000 TDEL0B06010
TDEL0B06010 TDEL0B06020
TDEL0B06020 TDEL0B06030
TDEL0B06030 TDEL0B06040
TDEL0B06040 TDEL0B06050
TDEL0B06050 TDEL0B06060
TDEL0B06060 TDEL0B06070
TDEL0B06070 TDEL0B06080
TDEL0B06080 TDEL0B06090
TDEL0B06090 TDEL0B06100
TDEL0B06100 TDEL0B06110
TDEL0B06110 TDEL0B06120
TDEL0B06120 TDEL0B06130
TDEL0B06130 TDEL0B06140
TDEL0B06140 TDEL0B06150
TDEL0B06150 TDEL0B06160
TDEL0B06160 TDEL0B06170
TDEL0B06170 TDEL0B06180
TDEL0B06180 TDEL0B06190
TDEL0B06190 TDEL0B06200
TDEL0B06200 TDEL0B06210
TDEL0B06210 TDEL0B06220
TDEL0B06220 TDEL0B06230
TDEL0B06230 TDEL0B06240
TDEL0B06240 TDEL0B06250
TDEL0B06250 TDEL0B06260
TDEL0B06260 TDEL0B06270
TDEL0B06270 TDEL0B06280
TDEL0B06280 TDEL0B06290
TDEL0B06290 TDEL0B06300
TDEL0B06300 TDEL0B06310
TDEL0B06310 TDEL0B06320
TDEL0B06320 TDEL0B06330
TDEL0B06330 TDEL0B06340
TDEL0B06340 TDEL0B06350
TDEL0B06350 TDEL0B06360
TDEL0B06360 TDEL0B06370
TDEL0B06370 TDEL0B06380
TDEL0B06380 TDEL0B06390
TDEL0B06390 TDEL0B06400
TDEL0B06400 TDEL0B06410
TDEL0B06410 TDEL0B06420
TDEL0B06420 TDEL0B06430
TDEL0B06430 TDEL0B06440
TDEL0B06440 TDEL0B06450
TDEL0B06450 TDEL0B06460
TDEL0B06460 TDEL0B06470
TDEL0B06470 TDEL0B06480
TDEL0B06480 TDEL0B06490
TDEL0B06490 TDEL0B06500
TDEL0B06500 TDEL0B06510
TDEL0B06510 TDEL0B06520
TDEL0B06520 TDEL0B06530
TDEL0B06530 TDEL0B06540
TDEL0B06540 TDEL0B06550
TDEL0B06550 TDEL0B06560
TDEL0B06560 TDEL0B06570
TDEL0B06570 TDEL0B06580
TDEL0B06580 TDEL0B06590
TDEL0B06590 TDEL0B06600
TDEL0B06600 TDEL0B06610
TDEL0B06610 TDEL0B06620
TDEL0B06620 TDEL0B06630
TDEL0B06630 TDEL0B06640
TDEL0B06640 TDEL0B06650
TDEL0B06650 TDEL0B06660
TDEL0B06660 TDEL0B06670
TDEL0B06670 TDEL0B06680
TDEL0B06680 TDEL0B06690
TDEL0B06690 TDEL0B06700
TDEL0B06700 TDEL0B06710
TDEL0B06710 TDEL0B06720
TDEL0B06720 TDEL0B06730
TDEL0B06730 TDEL0B06740
TDEL0B06740 TDEL0B06750
TDEL0B06750 TDEL0B06760
TDEL0B06760 TDEL0B06770
TDEL0B06770 TDEL0B06780
TDEL0B06780 TDEL0B06790
TDEL0B06790 TDEL0B06800
TDEL0B06800 TDEL0B06810
TDEL0B06810 TDEL0B06820
TDEL0B06820 TDEL0B06830
TDEL0B06830 TDEL0B06840
TDEL0B06840 TDEL0B06850
TDEL0B06850 TDEL0B06860
TDEL0B06860 TDEL0B06870
TDEL0B06870 TDEL0B06880
TDEL0B06880 TDEL0B06890
TDEL0B06890 TDEL0B06900
TDEL0B06900 TDEL0B06910
TDEL0B06910 TDEL0B06920
TDEL0B06920 TDEL0B06930 overlap
TDEL0B06930 TDEL0B06940
TDEL0B06940 TDEL0B06950
TDEL0B06950 TDEL0B06960
TDEL0B06960 TDEL0B06970
TDEL0B06970 TDEL0B06980
TDEL0B06980 TDEL0B06990
TDEL0B06990 TDEL0B07000
TDEL0B07000 TDEL0B07010
TDEL0B07010 TDEL0B07020
TDEL0B07020 TDEL0B07030
TDEL0B07030 TDEL0B07040
TDEL0B07040 TDEL0B07050
TDEL0B07050 TDEL0B07060
TDEL0B07060 TDEL0B07070
TDEL0B07070 TDEL0B07080
TDEL0B07080 TDEL0B07090
TDEL0B07090 TDEL0B07100
TDEL0B07100 TDEL0B07110
TDEL0B07110 TDEL0B07120
TDEL0B07120 TDEL0B07130
TDEL0B07130 TDEL0B07140
TDEL0B07140 TDEL0B07150
TDEL0B07150 TDEL0B07160
TDEL0B07160 TDEL0B07170
TDEL0B07170 TDEL0B07180
TDEL0B07180 TDEL0B07190
TDEL0B07190 TDEL0B07200
TDEL0B07200 TDEL0B07210
TDEL0B07210 TDEL0B07220
TDEL0B07220 TDEL0B07230
TDEL0B07230 TDEL0B07240
TDEL0B07240 TDEL0B07250
TDEL0B07250 TDEL0B07260
TDEL0B07260 TDEL0B07270
TDEL0B07270 TDEL0B07280
TDEL0B07280 TDEL0B07290
TDEL0B07290 TDEL0B07300
TDEL0B07300 TDEL0B07310
TDEL0B07310 TDEL0B07320
TDEL0B07320 TDEL0B07330
TDEL0B07330 TDEL0B07340
TDEL0B07340 TDEL0B07350
TDEL0B07350 TDEL0B07360
TDEL0B07360 TDEL0B07370
TDEL0B07370 TDEL0B07380
TDEL0B07380 TDEL0B07390
TDEL0B07390 TDEL0B07400
TDEL0B07400 TDEL0B07410
TDEL0B07410 TDEL0B07420
TDEL0B07420 TDEL0B07430
TDEL0B07430 TDEL0B07440
TDEL0B07440 TDEL0B07450
TDEL0B07450 TDEL0B07460
TDEL0B07460 TDEL0B07470
TDEL0B07470 TDEL0B07480
TDEL0B07480 TDEL0B07490
TDEL0B07490 TDEL0B07500
TDEL0B07500 TDEL0B07510
TDEL0B07510 TDEL0B07520
TDEL0B07520 TDEL0B07530
TDEL0B07530 TDEL0B07540
TDEL0B07540 TDEL0B07550
TDEL0B07550 TDEL0B07560
TDEL0B07560 TDEL0B07570
TDEL0B07570 TDEL0B07580
TDEL0B07580 TDEL0B07590
TDEL0B07590 TDEL0B07600
TDEL0B07600 TDEL0B07610
TDEL0B07610 TDEL0B07620
TDEL0B07620 TDEL0B07630
TDEL0B07630 TDEL0B07640
TDEL0B07640 TDEL0B07650
TDEL0B07650 TDEL0B07660
TDEL0B07660 TDEL0B07670
TDEL0B07670 TDEL0B07680
TDEL0B07680 TDEL0B07690
TDEL0C00100 TDEL0C00110
TDEL0C00110 TDEL0C00120
TDEL0C00120 TDEL0C00130
TDEL0C00130 TDEL0C00140
TDEL0C00140 TDEL0C00150
TDEL0C00150 TDEL0C00160
TDEL0C00160 TDEL0C00170
TDEL0C00170 TDEL0C00180
TDEL0C00180 TDEL0C00190
TDEL0C00190 TDEL0C00200
TDEL0C00200 TDEL0C00210
TDEL0C00210 TDEL0C00220
TDEL0C00220 TDEL0C00230
TDEL0C00230 TDEL0C00240
TDEL0C00240 TDEL0C00250
TDEL0C00250 TDEL0C00260
TDEL0C00260 TDEL0C00270
TDEL0C00270 TDEL0C00280
TDEL0C00280 TDEL0C00290
TDEL0C00290 TDEL0C00300
TDEL0C00300 TDEL0C00310
TDEL0C00310 TDEL0C00320
TDEL0C00320 TDEL0C00330
TDEL0C00330 TDEL0C00340
TDEL0C00340 TDEL0C00350
TDEL0C00350 TDEL0C00360
TDEL0C00360 TDEL0C00370
TDEL0C00370 TDEL0C00380
TDEL0C00380 TDEL0C00390
TDEL0C00390 TDEL0C00400
TDEL0C00400 TDEL0C00410
TDEL0C00410 TDEL0C00420
TDEL0C00420 TDEL0C00430
TDEL0C00430 TDEL0C00440
TDEL0C00440 TDEL0C00450
TDEL0C00450 TDEL0C00460
TDEL0C00460 TDEL0C00470
TDEL0C00470 TDEL0C00480
TDEL0C00480 TDEL0C00490
TDEL0C00490 TDEL0C00500
TDEL0C00500 TDEL0C00510
TDEL0C00510 TDEL0C00520
TDEL0C00520 TDEL0C00530
TDEL0C00530 TDEL0C00540
TDEL0C00540 TDEL0C00550
TDEL0C00550 TDEL0C00560
TDEL0C00560 TDEL0C00570
TDEL0C00570 TDEL0C00580
TDEL0C00580 TDEL0C00590
TDEL0C00590 TDEL0C00600
TDEL0C00600 TDEL0C00610
TDEL0C00610 TDEL0C00620
TDEL0C00620 TDEL0C00630
TDEL0C00630 TDEL0C00640
TDEL0C00640 TDEL0C00650
TDEL0C00650 TDEL0C00660 overlap
TDEL0C00660 TDEL0C00670
TDEL0C00670 TDEL0C00680
TDEL0C00680 TDEL0C00690
TDEL0C00690 TDEL0C00700
TDEL0C00700 TDEL0C00710
TDEL0C00710 TDEL0C00720
TDEL0C00720 TDEL0C00730
TDEL0C00730 TDEL0C00740
TDEL0C00740 TDEL0C00750
TDEL0C00750 TDEL0C00760
TDEL0C00760 TDEL0C00770
TDEL0C00770 TDEL0C00780
TDEL0C00780 TDEL0C00790
TDEL0C00790 TDEL0C00800
TDEL0C00800 TDEL0C00810
TDEL0C00810 TDEL0C00820
TDEL0C00820 TDEL0C00830
TDEL0C00830 TDEL0C00840 overlap
TDEL0C00840 TDEL0C00850
TDEL0C00850 TDEL0C00860
TDEL0C00860 TDEL0C00870
TDEL0C00870 TDEL0C00880
TDEL0C00880 TDEL0C00890
TDEL0C00890 TDEL0C00900 overlap
TDEL0C00900 TDEL0C00910
TDEL0C00910 TDEL0C00920
TDEL0C00920 TDEL0C00930
TDEL0C00930 TDEL0C00940
TDEL0C00940 TDEL0C00950
TDEL0C00950 TDEL0C00960
TDEL0C00960 TDEL0C00970
TDEL0C00970 TDEL0C00980
TDEL0C00980 TDEL0C00990
TDEL0C00990 TDEL0C01000
TDEL0C01000 TDEL0C01010
TDEL0C01010 TDEL0C01020 overlap
TDEL0C01020 TDEL0C01030
TDEL0C01030 TDEL0C01040
TDEL0C01040 TDEL0C01050
TDEL0C01050 TDEL0C01060
TDEL0C01060 TDEL0C01070
TDEL0C01070 TDEL0C01080
TDEL0C01080 TDEL0C01090
TDEL0C01090 TDEL0C01100
TDEL0C01100 TDEL0C01110
TDEL0C01110 TDEL0C01120
TDEL0C01120 TDEL0C01130
TDEL0C01130 TDEL0C01140
TDEL0C01140 TDEL0C01150
TDEL0C01150 TDEL0C01160
TDEL0C01160 TDEL0C01170
TDEL0C01170 TDEL0C01180
TDEL0C01180 TDEL0C01190
TDEL0C01190 TDEL0C01200
TDEL0C01200 TDEL0C01210
TDEL0C01210 TDEL0C01220
